Player Name,Mat,Inn,NO,Runs,HS,Ave,Balls,SR,100,50,0,4s,6s
Ricky Bhui,5,5,2,226,73,75.33,26.4,141.25,0,2,0,15,13
Ankit Lamba,5,5,3,219,62,109.5,34.2,106.31,0,3,0,19,5
Manan Vohra,5,5,0,215,74,43,25.4,139.61,0,3,0,19,9
Ishank Jaggi,4,4,2,213,72,106.5,21.1,167.72,0,2,0,29,5
Dinesh Karthik,5,5,0,211,71,42.2,21.0,167.46,0,3,1,26,8
Amandeep Khare,5,5,0,210,90,42,30.0,116.67,0,1,0,16,2
Kedar Devdhar,4,4,1,208,100,69.33,23.3,147.52,1,1,0,24,6
Vivek Singh,4,4,0,203,71,50.75,21.3,157.36,0,3,0,16,11
Mandeep Singh,5,5,1,199,84,49.75,22.0,150.76,0,1,0,22,7
Mahesh Rawat,5,5,1,193,61,48.25,27.0,119.14,0,1,0,17,2
Prashant Chopra,5,5,1,190,99,47.5,23.4,133.8,0,2,1,22,2
Akshath Reddy,5,5,0,184,70,36.8,19.4,155.93,0,2,0,13,10
Sagun Kamat,5,5,0,183,47,36.6,29.0,105.17,0,0,0,18,3
Ambati Rayudu,5,5,1,181,53,45.25,21.2,141.41,0,2,0,8,8
Ravi Chauhan,5,5,1,179,86,44.75,21.0,142.06,0,2,0,28,3
Sanju Samson,5,5,1,175,71,43.75,20.2,143.44,0,2,0,16,8
Mayank Agarwal,5,5,0,166,86,33.2,18.5,146.9,0,2,0,22,5
Siddhesh Lad,4,4,0,165,82,41.25,19.4,139.83,0,1,0,13,6
Smit Patel,4,4,0,164,73,41,21.1,129.13,0,1,1,21,3
Ishan Kishan,4,4,0,162,51,40.5,18.0,150,0,1,0,22,6
Deepak Hooda,4,4,1,157,66,52.33,16.3,158.59,0,2,0,14,5
Ashwin Hebbar,5,5,0,151,64,30.2,16.4,151,0,2,2,11,10
Tanmay Agarwal,5,5,0,151,59,30.2,17.2,145.19,0,1,0,13,6
Apoorv Wankhade,5,5,0,151,43,30.2,19.4,127.97,0,0,0,9,6
Rajesh Dhuper,4,4,0,146,90,36.5,19.2,125.86,0,1,0,14,3
Harshal Patel,5,5,0,146,73,29.2,14.5,164.04,0,1,0,21,6
Sachin Baby,4,3,0,140,79,46.67,17.1,135.92,0,2,0,13,2
Rajat Patidar,5,5,1,132,51,33,16.4,132,0,1,1,12,3
Ganesh Satish,5,5,0,131,39,26.2,19.0,114.91,0,0,0,12,0
Chirag Gandhi,4,4,2,129,61,64.5,15.4,137.23,0,2,0,11,2
Paras Dogra,5,5,1,128,47,32,17.2,123.08,0,0,0,10,6
Rahul Tewatia,5,5,2,125,42,41.67,13.5,150.6,0,0,0,11,5
Amit Sinha,4,4,1,123,64,41,20.1,101.65,0,1,0,4,4
Nikhil Gangta,4,3,1,123,52,61.5,14.2,143.02,0,1,0,13,2
Bavanaka Sandeep,5,5,1,123,39,30.75,15.4,130.85,0,0,0,7,3
Sibsankar Roy,4,4,0,122,52,30.5,16.3,123.23,0,1,0,14,2
Ruturaj Gaikwad,4,4,0,122,52,30.5,14.2,141.86,0,1,0,9,5
Akshdeep Nath,5,5,2,122,43,40.67,15.2,132.61,0,0,0,7,4
Tajinder Singh,5,4,2,121,51,60.5,12.3,161.33,0,1,0,12,3
Govinda Poddar,2,2,0,119,64,59.5,11.4,170,0,2,0,9,8
Dhruv Raval,4,4,0,118,73,29.5,12.5,153.25,0,1,0,16,4
Yuvraj Singh,5,5,2,118,50,39.33,18.5,104.42,0,1,0,7,5
Jitesh Sharma,4,4,0,117,91,29.25,15.3,125.81,0,1,0,12,3
Hanuma Vihari,5,5,0,117,57,23.4,14.5,131.46,0,1,0,14,2
Gautam Gambhir,4,3,1,115,66,57.5,17.5,107.48,0,1,0,12,2
Dwaraka Ravi Teja,5,5,1,115,46,28.75,17.4,108.49,0,0,0,9,4
Rinku Singh,5,5,1,115,37,28.75,13.5,138.55,0,0,0,9,5
Priyank Kirit Panchal,4,4,0,114,76,28.5,14.2,132.56,0,1,0,14,2
Ian Dev Singh,5,5,1,113,47,28.25,15.4,120.21,0,0,0,16,1
Baba Aparajith,5,5,1,113,34,28.25,15.2,122.83,0,0,0,6,5
Nakul Sharma,5,4,1,112,53,37.33,13.2,140,0,1,0,7,7
Faiz Fazal,5,5,0,108,45,21.6,15.5,113.68,0,0,0,8,1
Shivam Chaudhary,3,3,0,106,51,35.33,16.0,110.42,0,1,0,8,2
Jay Bista,4,4,0,106,50,26.5,12.1,145.21,0,1,0,14,3
Sohraab Dhaliwal,5,4,1,106,45,35.33,11.4,151.43,0,0,0,8,5
Akshar Patel,4,3,0,106,38,35.33,14.2,123.26,0,0,0,4,4
Swapnil Asnodkar,5,5,0,105,72,21,13.3,129.63,0,1,0,10,5
Jatin Wadhwan,3,3,1,105,70,52.5,16.2,107.14,0,1,1,4,7
Ravi Jangid,5,5,0,105,34,21,13.0,134.62,0,0,0,7,3
Vishnu Vinod,4,4,0,103,46,25.75,10.1,168.85,0,0,0,11,6
Washington Sundar,5,5,0,103,34,20.6,13.3,127.16,0,0,0,11,3
Mahipal Lomror,5,5,1,101,29,25.25,14.3,116.09,0,0,0,10,1
Robin Uthappa,4,4,0,100,52,25,12.0,138.89,0,1,0,10,4
Naman Ojha,5,5,0,99,58,19.8,15.4,105.32,0,1,1,5,6
Vishvaraj Jadeja,4,4,1,99,48,33,13.4,120.73,0,0,0,8,1
Harpreet Singh,5,5,0,98,50,19.6,18.0,90.74,0,1,0,6,0
Nitish Rana,5,3,0,98,39,32.67,10.4,153.13,0,0,0,9,5
Manzoor Dar,5,5,2,96,38,32,12.4,126.32,0,0,0,7,5
Ravikumar Samarth,5,4,0,96,28,24,13.5,115.66,0,0,0,8,2
Chaitanya Bishnoi,5,5,1,95,65,23.75,16.3,95.96,0,1,0,7,3
Stuart Binny,5,5,2,95,47,31.67,12.2,128.38,0,0,0,4,3
Narayan Jagadeesan,5,5,4,95,35,95,11.3,137.68,0,0,0,8,3
Nikhil Naik,4,4,1,94,70,31.33,11.0,142.42,0,1,0,7,2
Aditya Garhwal,5,5,0,94,37,18.8,12.2,127.03,0,0,0,13,1
Gurkeerat Singh,5,4,2,93,36,46.5,10.3,147.62,0,0,0,13,2
Vikas Hathwala,5,4,0,91,36,22.75,11.3,131.88,0,0,0,9,3
Amogh Sunil Desai,5,5,0,90,30,18,11.2,132.35,0,0,1,11,3
Manoj Tiwary,4,4,2,89,63,44.5,12.4,117.11,0,1,0,10,2
Shubham Rohilla,5,5,0,89,44,17.8,14.0,105.95,0,0,0,10,0
Sanjay Yadav,5,3,1,89,42,44.5,11.0,134.85,0,0,0,3,7
Keenan Vaz,5,5,0,89,36,17.8,13.5,107.23,0,0,1,7,1
Shivam Chauhan,5,5,0,88,54,17.6,12.5,114.29,0,1,0,6,2
Arun Karthik,5,5,1,87,37,21.75,13.4,106.1,0,0,0,6,2
Nakul Verma,5,5,0,87,36,17.4,15.0,96.67,0,0,0,10,0
Gurinder Singh,4,4,1,86,39,28.67,10.5,132.31,0,0,0,2,6
Dhruv Shorey,4,2,1,84,59,84,10.3,133.33,0,1,0,4,5
Swapnil Singh,4,3,2,84,44,84,9.4,144.83,0,0,0,5,3
Virat Singh,4,4,0,84,43,21,11.5,118.31,0,0,0,5,3
Ashutosh Singh,5,5,0,84,29,16.8,13.4,102.44,0,0,0,8,0
Udiyan Bose,4,4,0,84,29,21,11.0,127.27,0,0,0,7,4
Yashpal Singh,4,4,0,83,56,20.75,13.0,106.41,0,1,1,8,1
Krunal Pandya,4,4,1,83,44,27.67,9.3,145.61,0,0,0,6,4
Ankush Bains,5,5,0,83,31,16.6,11.4,118.57,0,0,0,10,2
Urvil Patel,4,4,0,81,50,20.25,8.5,152.83,0,1,0,11,2
Aditya Tare,4,4,1,81,42,27,8.4,155.77,0,0,2,10,3
Chanderpal Saini,5,4,0,81,41,20.25,13.1,102.53,0,0,0,2,1
Krishnappa Gowtham,5,4,1,79,57,26.33,8.0,164.58,0,1,1,5,4
Rishav Das,2,2,0,79,53,39.5,11.4,112.86,0,1,0,11,0
Suryakumar Yadav,4,4,2,79,45,39.5,7.2,179.55,0,0,1,3,6
Manoj Singh,5,4,1,79,35,26.33,10.0,131.67,0,0,0,7,1
Darshan Misal,5,5,0,79,24,15.8,12.4,103.95,0,0,0,6,2
Shakeeb Ahmed,5,5,1,78,45,19.5,8.5,147.17,0,0,1,7,3
Rahul Tripathi,4,4,0,78,30,19.5,12.5,101.3,0,0,0,7,2
Anurag Sarangi,4,4,0,77,23,19.25,9.5,130.51,0,0,0,12,1
Arindam Ghosh,4,4,1,76,26,25.33,12.5,98.7,0,0,0,6,1
Rishi Dhawan,3,3,2,70,27,70,8.3,137.25,0,0,0,6,3
Karn Sharma,5,5,2,70,25,23.33,8.1,142.86,0,0,0,6,1
Karan Sharma,3,3,0,69,35,23,8.5,130.19,0,0,0,9,1
Lalit Yadav,5,4,3,67,22,67,5.5,191.43,0,0,0,5,5
Parvez Rasool,5,4,0,65,37,16.25,10.2,104.84,0,0,0,7,1
Manish Pandey,5,5,0,65,24,13,10.0,108.33,0,0,0,2,4
Vijay Shankar,3,3,0,62,40,20.67,7.3,137.78,0,0,0,2,5
Bandeep Singh,3,3,0,61,33,20.33,10.3,96.83,0,0,0,5,1
Ashish Yadav,5,5,1,61,32,15.25,8.4,117.31,0,0,1,4,0
Amit Pachhara,4,3,1,60,37,30,10.0,100,0,0,1,3,1
Shivam Dube,4,3,1,59,33,29.5,5.2,184.38,0,0,0,4,4
Subhranshu Senapati,4,4,0,58,30,14.5,7.5,123.4,0,0,1,6,1
Sarthak Ranjan,2,2,0,56,31,28,6.1,151.35,0,0,0,8,2
Diwesh Pathania,5,3,0,56,27,18.67,5.5,160,0,0,0,6,2
Manisankar Murasingh,4,4,1,56,23,18.67,6.5,136.59,0,0,0,4,3
Prerak Mankad,4,3,0,55,34,18.33,8.0,114.58,0,0,0,4,1
Jaydev Unadkat,4,3,0,55,33,18.33,7.5,117.02,0,0,0,2,2
Suresh Raina,5,5,0,55,26,11,9.2,98.21,0,0,0,4,1
Achit Shigwan,5,5,0,55,20,11,6.5,134.15,0,0,1,4,4
Anshul Tripathi,3,3,0,53,39,17.67,7.2,120.45,0,0,0,6,0
Ashish Reddy,5,5,0,53,21,10.6,7.2,120.45,0,0,1,5,1
Salman Nizar,5,4,0,52,38,13,6.3,133.33,0,0,1,0,5
Vishal Kushwah,5,5,1,52,32,13,4.4,185.71,0,0,1,3,4
Vinod Kumar,3,3,2,50,45,50,4.2,192.31,0,0,0,3,4
Bipul Sharma,5,4,1,49,28,16.33,9.1,89.09,0,0,0,2,3
Vijay Zol,2,2,0,49,28,24.5,6.2,128.95,0,0,0,8,0
Venkatesh Iyer,2,2,1,48,27,48,7.0,114.29,0,0,0,4,0
Rohit Sharma,5,4,1,48,22,16,7.3,106.67,0,0,0,5,0
Vinay Kumar,5,3,2,47,25,47,5.4,138.24,0,0,0,2,3
Salman Khan,2,2,0,46,40,23,6.4,115,0,0,0,4,0
Kishan Parmar,3,3,1,46,35,23,9.0,85.19,0,0,0,4,1
Ankit Bawne,4,4,1,45,23,15,7.1,104.65,0,0,0,2,1
Sheldon Jackson,4,4,0,45,20,11.25,8.1,91.84,0,0,1,3,2
Saurabh Tiwary,4,4,2,45,19,22.5,9.1,81.82,0,0,0,0,3
Vishnu Solanki,4,2,1,44,42,44,4.1,176,0,0,0,2,3
Rajat Paliwal,4,3,0,44,29,14.67,7.5,93.62,0,0,0,2,0
Debasish Samantray,2,2,0,44,25,22,7.0,104.76,0,0,0,3,0
Sarfaraz Khan,5,4,1,44,20,14.67,6.0,122.22,0,0,0,4,1
Ravi Teja,2,2,0,43,29,21.5,4.5,148.28,0,0,0,3,2
Kolla Sumanth,5,5,0,43,18,8.6,6.2,113.16,0,0,1,2,1
Shaurya Sanandia,4,3,0,42,18,14,5.1,135.48,0,0,0,3,2
Lakshay Garg,5,5,3,42,14,21,4.0,175,0,0,0,1,4
Kumar Deobrat,4,3,1,40,22,20,6.0,111.11,0,0,0,4,1
Parth Sahani,4,4,1,40,21,13.33,6.3,102.56,0,0,1,2,0
Anmolpreet Singh,4,4,0,40,17,10,7.2,90.91,0,0,0,2,0
Akshay Karnewar,5,5,1,39,20,9.75,5.3,118.18,0,0,1,6,0
Rajjakuddin Ahmed,4,4,0,39,15,9.75,5.2,121.88,0,0,0,1,2
Eklavya Dwivedi,4,3,1,38,27,19,8.2,76,0,0,0,3,0
Romario Sharma,3,3,1,37,20,18.5,5.0,123.33,0,0,1,1,3
Divyang Himganekar,3,3,0,36,16,12,5.5,102.86,0,0,0,3,0
Anureet Singh,4,4,2,36,16,18,5.0,120,0,0,1,1,2
Rahul Singh,5,5,1,36,12,9,5.0,120,0,0,0,5,0
Bhargav Merai,1,1,1,35,35,0,5.2,109.38,0,0,0,2,0
Anustup Majumdar,3,2,1,35,34,35,3.2,175,0,0,0,6,0
Writtick Chatterjee,4,2,1,35,31,35,3.5,152.17,0,0,0,3,2
Shivendra Singh,4,4,1,35,27,11.67,6.1,94.59,0,0,0,2,1
Shashank Chandrakar,2,2,0,33,25,16.5,7.1,76.74,0,0,0,3,1
Chirag Jani,4,3,0,33,21,11,5.5,94.29,0,0,0,3,0
Rajesh Bishnoi,5,4,1,33,21,11,4.5,113.79,0,0,1,2,1
Sumeet Verma,4,4,0,33,21,8.25,4.3,122.22,0,0,1,3,1
Waseem Raza,5,4,0,33,13,8.25,7.5,70.21,0,0,1,0,1
Sudip Chatterjee,4,2,1,32,26,32,4.2,123.08,0,0,0,3,0
Shadab Jakati,5,4,1,32,20,10.67,5.1,103.23,0,0,0,1,2
Saurabh Wakaskar,2,2,0,32,20,16,3.0,177.78,0,0,0,5,1
Manpreet Gony,5,3,1,32,17,16,2.4,200,0,0,0,2,2
Akash Yadav,1,1,0,31,31,31,3.4,140.91,0,0,0,4,0
Sahil Gupta,2,2,0,31,27,15.5,5.5,88.57,0,0,0,3,0
Kaushal Singh,4,2,1,31,20,31,4.4,110.71,0,0,0,1,2
Praveen Dubey,4,4,2,31,17,15.5,4.1,124,0,0,0,2,1
Pranav Gupta,2,2,0,30,22,15,7.5,63.83,0,0,0,3,0
Pradeep Sangwan,5,1,0,29,29,29,1.3,322.22,0,0,0,4,2
Prayash Singh,4,4,2,29,20,14.5,4.3,107.41,0,0,0,2,1
Pallavkumar Das,3,3,0,29,15,9.67,3.4,131.82,0,0,1,6,0
Naushad Shaikh,3,3,0,28,24,9.33,4.4,100,0,0,1,2,0
Nirupam Sen Chowdhary,2,2,0,28,20,14,4.4,100,0,0,0,1,0
Samarth Singh,1,1,0,26,26,26,5.4,76.47,0,0,0,1,0
Sharad Lumba,1,1,0,26,26,26,2.5,152.94,0,0,0,0,2
Rohan Prem,3,3,0,26,22,8.67,5.1,83.87,0,0,1,2,0
Bharath Shankar,2,2,0,26,19,13,4.0,108.33,0,0,0,3,1
Arun Bamal,5,4,0,26,18,6.5,3.1,136.84,0,0,1,1,2
Shrikant Mundhe,4,4,1,26,10,8.67,3.3,123.81,0,0,0,2,1
Prayag Bhati,2,2,1,25,23,25,3.5,108.7,0,0,0,1,1
Ahmed Banday,3,3,0,23,20,7.67,4.2,88.46,0,0,1,3,1
Kaushal Acharjee,3,3,1,23,18,11.5,3.3,109.52,0,0,0,3,0
Biplab Samantray,2,2,0,23,15,11.5,3.1,121.05,0,0,0,3,0
Sarul Kanwar,2,2,0,23,15,11.5,4.1,92,0,0,0,2,0
Pankaj Jaiswal,5,4,0,23,14,5.75,3.1,121.05,0,0,1,1,1
Abhijeet Tomar,3,3,0,23,11,7.67,6.5,56.1,0,0,0,2,0
Ajay Mandal,4,4,2,23,11,11.5,4.2,88.46,0,0,0,0,0
Amit Mishra,5,3,1,22,19,11,2.1,169.23,0,0,1,4,0
Abhinav Mukund,4,3,0,22,12,7.33,5.0,73.33,0,0,0,1,1
Akash Bhandari,4,4,2,22,12,11,4.0,91.67,0,0,0,2,0
Kshitij Patel,4,3,0,21,16,7,3.3,100,0,0,1,2,0
Avishek Sinha,4,2,1,21,15,21,5.0,70,0,0,0,2,0
Rohit Dahiya,2,2,0,21,15,10.5,3.4,95.45,0,0,0,2,0
Akash Verma,4,4,0,21,10,5.25,4.2,80.77,0,0,1,3,0
Shoaib Md Khan,1,1,1,20,20,0,3.2,100,0,0,0,0,1
Prasanth Kumar,5,2,1,20,19,20,3.0,111.11,0,0,0,0,1
Abhishek Gupta,5,2,0,20,18,10,3.2,100,0,0,0,0,1
Abu Nechim,4,3,0,20,12,6.67,2.4,125,0,0,0,1,1
Ashish Singh,4,4,0,20,11,5,6.0,55.56,0,0,2,2,0
Padmanabhan Prasanth,3,3,1,20,8,10,2.5,117.65,0,0,0,1,1
Aarpit ?Vasavada,1,1,0,19,19,19,2.1,146.15,0,0,0,2,0
Brainder Sran,2,2,0,19,19,9.5,3.2,95,0,0,1,3,0
Dhawal Kulkarni,4,2,2,19,19,0,2.2,135.71,0,0,0,3,0
Prashant Kumar,1,1,0,19,19,19,3.3,90.48,0,0,0,0,1
Parikshit Valsangkar,4,2,1,19,10,19,3.1,100,0,0,0,2,0
KV Sasikanth,2,1,1,18,18,0,2.4,112.5,0,0,0,1,0
Kulwant Khejroliya,5,1,1,18,18,0,1.0,300,0,0,0,0,2
Ashish Sehrawat,2,2,0,18,13,9,5.2,56.25,0,0,0,1,0
Kuldeep Yadav,5,2,2,18,11,0,2.4,112.5,0,0,0,1,0
Abhishek Raut,4,2,0,18,10,9,5.0,60,0,0,0,0,0
Girinath Reddy,5,3,1,17,13,8.5,1.2,212.5,0,0,1,2,1
Abhishek Mohan,3,2,0,17,12,8.5,2.1,130.77,0,0,0,1,1
Chidhambaram Gautam,5,3,1,17,8,8.5,2.3,113.33,0,0,0,0,1
Srikar Bharat,5,4,2,17,7,8.5,3.1,89.47,0,0,0,1,0
Bravish Shetty,2,2,0,16,16,8,3.1,84.21,0,0,1,2,0
Karan Patel,2,1,0,16,16,16,2.1,123.08,0,0,0,0,1
Wasiqur Rahman,3,3,1,16,6,8,4.3,59.26,0,0,0,0,0
Ankit Dane,1,1,0,15,15,15,4.0,62.5,0,0,0,0,0
Praveen Kumar,2,1,1,15,15,0,3.2,75,0,0,0,0,1
Ansuhl Gupta,1,1,0,15,15,15,2.0,125,0,0,0,3,0
Paresh Patel,2,2,0,15,14,7.5,2.4,93.75,0,0,0,1,1
Shrikant Wagh,5,4,2,15,13,7.5,2.0,125,0,0,0,1,0
Ankit Sharma,4,2,0,15,10,7.5,3.2,75,0,0,0,1,0
Himmat Singh,4,2,1,15,9,15,2.2,107.14,0,0,0,2,0
Shashank Singh,3,3,0,15,7,5,3.0,83.33,0,0,0,1,0
Srinivas Fadte,4,4,1,15,6,5,2.5,88.24,0,0,1,1,0
Swapnil Gugale,1,1,0,14,14,14,2.1,107.69,0,0,0,3,0
Suryakant Pradhan,4,3,0,14,13,4.67,1.3,155.56,0,0,1,1,1
Ajit Chahal,4,2,1,14,12,14,1.4,140,0,0,0,0,1
Mayank Dagar,5,3,0,14,11,4.67,3.4,63.64,0,0,1,0,0
Mehdi Hassan,5,3,3,14,8,0,2.2,100,0,0,0,0,0
Ram Dayal,3,3,1,14,7,7,3.5,60.87,0,0,0,0,0
Deepak Chahar,5,4,2,14,5,7,2.1,107.69,0,0,1,1,0
Atit Sheth,4,2,2,13,11,0,1.1,185.71,0,0,0,2,0
Ishwar Pandey,5,4,1,13,11,4.33,2.1,100,0,0,1,0,1
Debabrata Pradhan,4,2,0,13,11,6.5,2.2,92.86,0,0,0,2,0
Pavan Deshpande,1,1,1,12,12,0,1.3,133.33,0,0,0,0,1
Abhijit Karambelkar,4,2,1,12,9,12,1.4,120,0,0,0,0,0
Puneet Datey,4,2,0,12,7,6,1.1,171.43,0,0,0,1,1
Lagnajit Samal,2,1,1,11,11,0,1.3,122.22,0,0,0,1,0
Jagdish Zope,3,1,0,10,10,10,1.1,142.86,0,0,0,1,0
Ankit Kushwah,1,1,1,10,10,0,1.1,142.86,0,0,0,1,0
Fabid Ahmed,3,2,0,10,6,5,1.2,125,0,0,0,0,1
Saurabh Kumar,5,3,1,10,6,5,1.5,90.91,0,0,0,1,0
Kushang Patel,4,3,2,10,6,10,1.3,111.11,0,0,0,1,0
Nitin Tanwar,1,1,0,9,9,9,0.4,225,0,0,0,2,0
Shubham Pundir,3,3,0,9,9,3,1.5,81.82,0,0,2,2,0
Umar Nazir Mir,3,1,1,9,9,0,1.0,150,0,0,0,1,0
Ankit Kaushik,3,2,0,9,9,4.5,3.0,50,0,0,1,0,0
Chetan Bist,5,1,0,9,9,9,1.1,128.57,0,0,0,1,0
Manik Gupta,4,2,2,9,9,0,1.2,112.5,0,0,0,1,0
Jatin Saxena,1,1,0,9,9,9,1.3,100,0,0,0,2,0
Swarupam Purkayastha,3,3,1,9,8,4.5,2.0,75,0,0,1,1,0
Sanjay Majumder,3,2,0,9,8,4.5,2.0,75,0,0,0,0,0
Yuvraj Chudasama,4,3,2,9,8,9,2.0,75,0,0,1,0,0
Amit Mishra,5,3,1,9,6,4.5,1.2,112.5,0,0,1,1,0
Pawan Negi,5,2,1,8,8,8,1.0,133.33,0,0,1,0,0
Akshay Chauhan,2,1,1,8,8,0,1.0,133.33,0,0,0,0,0
Shahbaz Nadeem,4,1,1,8,8,0,0.4,200,0,0,0,1,0
Shardul Thakur,4,2,0,8,5,4,1.2,100,0,0,0,0,0
Arabind Singh,2,2,1,8,4,8,2.1,61.54,0,0,0,0,0
Mohit Sharma,1,1,0,7,7,7,1.0,116.67,0,0,0,1,0
Kshitiz Sharma,1,1,0,7,7,7,1.4,70,0,0,0,1,0
Daryl Ferrario,2,1,0,7,7,7,1.5,63.64,0,0,0,0,0
Rajat Dey,2,2,1,7,6,7,1.2,87.5,0,0,0,1,0
Santosh Shinde,3,3,1,7,6,3.5,1.2,87.5,0,0,0,1,0
Pramod Chandila,4,2,2,7,6,0,1.4,70,0,0,0,0,0
Rishabh Tiwari,3,3,0,7,4,2.33,2.2,50,0,0,1,1,0
Jayant Yadav,5,3,2,6,6,6,1.0,100,0,0,1,0,0
Mohsin Khan,4,1,1,6,6,0,0.2,300,0,0,0,1,0
Viki Saha,2,1,0,6,6,6,1.4,60,0,0,0,0,0
Dheeraj Kumar,2,1,1,6,6,0,0.3,200,0,0,0,1,0
Arup Das,2,2,0,6,5,3,2.0,50,0,0,0,0,0
Harbhajan Singh,5,2,0,6,5,3,1.5,54.55,0,0,0,0,0
Sumit Ruikar,5,3,1,6,4,3,1.2,75,0,0,1,0,0
Sachidanand Pandey,3,2,2,5,5,0,1.1,71.43,0,0,0,1,0
Siddarth Kaul,5,2,1,5,5,5,0.3,166.67,0,0,0,1,0
Piyush Chawla,4,3,1,5,4,2.5,1.0,83.33,0,0,1,1,0
Owais Shah,4,3,0,5,3,1.67,1.3,55.56,0,0,0,0,0
Umang Sharma,1,1,0,4,4,4,1.3,44.44,0,0,0,0,0
Hitesh Kadam,2,1,1,4,4,0,0.3,133.33,0,0,0,0,0
Amit Mishra,3,1,0,4,4,4,1.1,57.14,0,0,0,0,0
Dharmendrasinh Jadeja,4,3,0,4,2,1.33,1.3,44.44,0,0,0,0,0
M Mohammed,2,1,1,3,3,0,0.2,150,0,0,0,0,0
Pragyan Ojha,3,1,0,3,3,3,0.3,100,0,0,0,0,0
Ashutosh Sharma,1,1,0,3,3,3,0.5,60,0,0,0,0,0
Nitin Yadav,5,2,1,3,3,3,0.4,75,0,0,1,0,0
Jayveer Parmar,3,1,1,3,3,0,0.3,100,0,0,0,0,0
Pritam Debnath,2,2,0,3,3,1.5,1.1,42.86,0,0,1,0,0
Rajdeep Das,2,2,0,3,3,1.5,1.1,42.86,0,0,1,0,0
Sekhar Barman,4,2,2,3,3,0,0.3,100,0,0,0,0,0
Mihir Hirwani,5,2,1,3,3,3,0.5,60,0,0,0,0,0
Nitish Rao,1,1,1,3,3,0,0.3,100,0,0,0,0,0
Abhijit Chakraborty,4,2,1,3,2,3,1.0,50,0,0,0,0,0
Ravisrinivasan Sai Kishore,5,1,0,2,2,2,0.4,50,0,0,0,0,0
Nipan Deka,1,1,0,2,2,2,0.3,66.67,0,0,0,0,0
RK Dhruv,1,1,0,2,2,2,0.4,50,0,0,0,0,0
Mohammed Siraj,5,3,1,2,2,1,0.5,40,0,0,2,0,0
Monu Kumar,4,2,1,2,2,2,0.2,100,0,0,0,0,0
Eknath Kerkar,1,1,0,2,2,2,0.5,40,0,0,0,0,0
Domnic Joseph,4,1,1,2,2,0,1.0,33.33,0,0,0,0,0
Pratyush Singh,2,2,0,2,2,1,1.0,33.33,0,0,1,0,0
Harishankar Reddy,3,1,1,2,2,0,0.2,100,0,0,0,0,0
Shubham Khajuria,2,2,0,2,2,1,0.5,40,0,0,1,0,0
Shamshuzama Kazi,1,1,1,2,2,0,0.4,50,0,0,0,0,0
Murugan Ashwin,3,2,0,2,2,1,0.5,40,0,0,1,0,0
Mohammed Mudhasir,5,3,0,2,2,0.67,1.0,33.33,0,0,2,0,0
Sudhesan Midhun,3,2,0,2,2,1,1.0,33.33,0,0,1,0,0
Felix Alemao,5,2,2,2,1,0,0.2,100,0,0,0,0,0
Pritam Das,3,2,1,2,1,2,0.5,40,0,0,0,0,0
Basil Thampi,4,2,2,2,1,0,0.3,66.67,0,0,0,0,0
Akshay Wakhare,5,1,1,1,1,0,0.2,50,0,0,0,0,0
Tanay Thyagarajan,1,1,0,1,1,1,0.2,50,0,0,0,0,0
Chirag Parmar,2,1,0,1,1,1,0.4,25,0,0,0,0,0
Abhimanyu Mithun,5,2,0,1,1,0.5,0.4,25,0,0,1,0,0
Rujul Bhatt,2,2,0,1,1,0.5,0.4,25,0,0,1,0,0
Vijesh Prabhudessai,3,1,1,1,1,0,0.2,50,0,0,0,0,0
Vikas Tokas,1,1,1,1,1,0,0.2,50,0,0,0,0,0
Abhishek Sharma,4,2,0,1,1,0.5,0.2,50,0,0,1,0,0
Abhimanyu Chauhan,1,1,0,1,1,1,0.3,33.33,0,0,0,0,0
Tushar Deshpande,3,1,0,1,1,1,0.3,33.33,0,0,0,0,0
Pankaj Kumar Rao,5,1,1,1,1,0,0.3,33.33,0,0,0,0,0
Chintan Gaja,1,1,1,1,1,0,0.2,50,0,0,0,0,0
Jayanta Behera,4,2,2,1,1,0,1.1,14.29,0,0,0,0,0
Abhishek Sakuja,2,1,1,1,1,0,0.2,50,0,0,0,0,0
Ashish Hooda,5,1,0,1,1,1,0.3,33.33,0,0,0,0,0
Ishwar Chaudhary,4,1,0,1,1,1,0.2,50,0,0,0,0,0
Krishnamoorthy Vignesh,5,2,1,1,1,1,0.4,25,0,0,0,0,0
Sreenath Aravind,5,1,1,1,1,0,0.1,100,0,0,0,0,0
Tanmay Agarwal,5,5,0,250,91,50,25.4,162.34,0,2,0,32,5
Ankit Bawne,4,4,1,235,90,78.33,30.1,129.83,0,3,0,24,7
Mahesh Rawat,5,5,2,222,63,74,26.5,137.89,0,3,0,24,4
Shreevats Goswami,4,4,1,202,81,67.33,26.2,127.85,0,2,0,26,2
Vishnu Vinod,4,4,0,199,64,49.75,20.1,164.46,0,2,0,14,14
Amit Pachhara,5,5,3,197,56,98.5,23.0,142.75,0,1,0,15,8
Mayank Agarwal,5,5,0,189,67,37.8,23.0,136.96,0,2,1,17,5
Swapnil Asnodkar,5,5,0,184,75,36.8,21.1,144.88,0,1,0,23,3
Amandeep Khare,5,5,1,177,72,44.25,21.2,138.28,0,1,0,20,5
Deepak Hooda,4,4,0,173,108,43.25,17.1,167.96,1,1,0,10,11
Subramaniam Badrinath,5,5,1,168,49,42,21.2,131.25,0,0,0,17,2
